Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
100	1377	n/a	0	0	n/a	N	0	1	1344	950	2.82	1.84	6.40	62098	1288	n/a	183	1344	n/a	84	1344	n/a	446	1328	n/a	
101	1387	n/a	0	0	n/a	N	0	0	73	12.1	0.09	0.07	0.41	6716	0	n/a	54	72	n/a	44	72	n/a	232	72	n/a	
102	1397	n/a	0	0	n/a	N	0	1	1338	1048	3.26	1.94	8.83	65410	1276	n/a	248	1336	n/a	113	1336	n/a	971	1300	n/a	
103	1410	n/a	0	0	n/a	N	0	1	1936	985	2.84	2.14	5.43	22440	1528	n/a	79	1916	n/a	59	1936	n/a	214	1792	n/a	
104	1413	n/a	0	0	n/a	N	0	1	1123	485	1.46	1.17	2.42	41744	624	n/a	159	1120	n/a	72	1120	n/a	345	1112	n/a	
105	1441	n/a	0	0	n/a	N	0	1	1337	1145	3.09	1.84	6.89	65535	1164	n/a	267	1336	n/a	126	1336	n/a	747	1292	n/a	
106	1453	n/a	0	0	n/a	N	0	1	1547	968	3.03	2.03	7.88	65535	1124	n/a	211	1540	n/a	97	1544	n/a	779	1424	n/a	
107	1471	n/a	0	0	n/a	N	0	1	1144	588	1.66	1.26	3.56	21579	1040	n/a	69	1144	n/a	59	1144	n/a	207	1140	n/a	
108	1559	n/a	0	0	n/a	N	0	1	956	968	2.31	1.39	7.38	65535	900	n/a	209	956	n/a	84	956	n/a	683	956	n/a	
109	1570	n/a	0	0	n/a	N	0	1	2175	1055	3.20	2.50	6.85	36447	1468	n/a	100	2168	n/a	61	2172	n/a	271	1956	n/a	
110	1570	n/a	0	0	n/a	N	0	0	744	145	1.02	0.99	6.04	7323	0	n/a	69	744	n/a	64	744	n/a	434	744	n/a	
111	1586	n/a	0	0	n/a	N	0	1	1443	1056	2.99	1.98	7.96	37515	1396	n/a	169	1440	n/a	99	1440	n/a	602	1416	n/a	
112	1592	n/a	0	0	n/a	N	0	0	115	25.0	0.11	0.12	0.16	9687	0	n/a	46	112	n/a	47	112	n/a	60	112	n/a	
113	1599	n/a	0	0	n/a	N	0	0	487	290	0.81	0.58	3.01	30962	392	n/a	110	484	n/a	71	484	n/a	461	484	n/a	
114	1634	n/a	0	0	n/a	N	0	0	292	97.0	0.32	0.28	0.54	15872	160	n/a	69	292	n/a	50	292	n/a	135	292	n/a	
115	1637	n/a	0	0	n/a	N	0	1	2031	1360	3.33	2.37	7.00	26814	1860	n/a	102	2024	n/a	63	2028	n/a	345	1948	n/a	
116	1639	n/a	0	0	n/a	N	0	0	228	129	0.33	0.22	0.80	34548	200	n/a	71	228	n/a	51	228	n/a	193	228	n/a	
117	1651	n/a	0	0	n/a	N	0	1	1222	967	2.50	1.57	6.57	53066	1180	n/a	144	1220	n/a	79	1220	n/a	511	1208	n/a	
118	1651	n/a	0	0	n/a	N	0	1	1204	968	2.59	1.60	5.97	65535	1036	n/a	187	1192	n/a	94	1204	n/a	509	1144	n/a	
119	1654	n/a	0	0	n/a	N	0	1	1317	782	2.24	1.61	5.52	32142	1132	n/a	100	1316	n/a	63	1316	n/a	343	1292	n/a	
120	1659	n/a	0	0	n/a	N	0	1	2285	1301	3.60	2.59	6.67	23836	2140	n/a	86	2284	n/a	62	2284	n/a	238	2256	n/a	
