Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
140	38796	n/a	0	0	n/a	N	0	00	423	141	2.93	0.77	77.1	21283	244	n/a	570	420	n/a	80	420	n/a	14379	420	n/a	
141	38828	n/a	0	0	n/a	N	0	00	286	68.6	1.06	0.47	18.5	11255	20	n/a	189	284	n/a	66	284	n/a	2790	284	n/a	
142	39263	n/a	0	0	n/a	N	0	01	722	315	8.95	1.60	190	18046	604	n/a	634	720	n/a	95	720	n/a	13097	720	n/a	
143	39325	n/a	0	0	n/a	N	0	00	95	33.9	1.09	0.21	19.2	18727	52	n/a	651	92	n/a	98	92	n/a	12676	92	n/a	
144	39404	n/a	0	0	n/a	N	0	00	240	52.4	0.88	0.45	15.3	8369	0	n/a	181	240	n/a	77	240	n/a	2852	240	n/a	
145	39527	n/a	0	0	n/a	N	0	01	623	708	33.6	2.78	760	65535	552	n/a	3955	620	n/a	258	620	n/a	65535	620	n/a	
146	39751	n/a	0	0	n/a	N	0	00	458	179	3.65	0.89	89.8	20740	364	n/a	519	456	n/a	92	456	n/a	16081	456	n/a	
147	39759	n/a	0	0	n/a	N	0	01	729	617	32.9	2.80	741	45239	700	n/a	3358	728	n/a	215	728	n/a	65535	728	n/a	
148	39834	n/a	0	0	n/a	N	0	01	778	393	14.2	2.02	326	20636	696	n/a	897	776	n/a	106	776	n/a	19321	776	n/a	
149	39875	n/a	0	0	n/a	N	0	01	1193	798	33.5	3.60	751	28008	1100	n/a	1441	1192	n/a	134	1192	n/a	32489	1192	n/a	
150	39900	n/a	0	0	n/a	N	0	01	565	268	11.6	1.66	238	23438	508	n/a	1710	564	n/a	157	564	n/a	34964	564	n/a	
151	39922	n/a	0	0	n/a	N	0	01	916	536	21.0	2.43	467	26057	864	n/a	1134	912	n/a	112	916	n/a	26761	916	n/a	
152	39946	n/a	0	0	n/a	N	0	00	216	52.0	0.82	0.40	12.5	11740	20	n/a	188	216	n/a	79	216	n/a	3107	216	n/a	
153	40126	n/a	0	0	n/a	N	0	00	278	102	1.75	0.54	36.3	20207	148	n/a	378	276	n/a	78	276	n/a	7157	276	n/a	
154	40305	n/a	0	0	n/a	N	0	00	228	50.4	0.68	0.42	16.8	11316	20	n/a	169	228	n/a	77	228	n/a	5571	228	n/a	
155	40342	n/a	0	0	n/a	N	0	00	152	78.0	1.29	0.37	1.74	26020	112	n/a	454	152	n/a	99	152	n/a	668	152	n/a	
156	40435	n/a	0	0	n/a	N	0	01	611	235	6.51	1.30	181	16148	520	n/a	511	608	n/a	88	608	n/a	16285	608	n/a	
