Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
762	164624	n/a	0	0	n/a	N	0	0010	1122	537	282	5.29	1.28	41872	976	n/a	25736	1120	n/a	448	1120	n/a	73	1120	n/a	
766	165886	n/a	0	0	n/a	N	0	1010	1579	1167	368	6.94	1.97	53579	1540	n/a	19188	1576	n/a	405	1544	n/a	73	1576	n/a	
780	170627	n/a	0	0	n/a	N	0	0010	1028	471	219	4.06	1.03	19121	876	n/a	12186	1028	n/a	228	1028	n/a	54	1028	n/a	
782	170701	n/a	0	0	n/a	N	0	1010	2479	2243	422	8.35	2.97	43401	2400	n/a	10048	2476	n/a	205	2448	n/a	66	2476	n/a	
783	170813	n/a	0	0	n/a	N	0	0010	1065	581	232	4.37	1.24	22438	1012	n/a	14638	1064	n/a	270	1052	n/a	69	1064	n/a	
786	171631	n/a	0	0	n/a	N	0	1010	1094	593	304	5.36	1.25	55624	584	n/a	26696	1092	n/a	462	1088	n/a	65	1092	n/a	
789	172281	n/a	0	0	n/a	N	0	1010	1777	1065	340	6.09	1.88	24195	1616	n/a	10147	1776	n/a	185	1724	n/a	59	1776	n/a	
794	173071	n/a	0	0	n/a	N	0	1010	1462	943	460	7.89	1.68	26734	1360	n/a	16782	1460	n/a	292	1436	n/a	57	1460	n/a	
799	173615	n/a	0	0	n/a	N	0	0010	1015	519	266	4.75	1.16	22380	864	n/a	20967	1012	n/a	371	1012	n/a	66	1012	n/a	
808	174634	n/a	0	0	n/a	N	0	0010	1025	505	217	4.04	1.09	24137	920	n/a	11606	1024	n/a	209	1024	n/a	52	1024	n/a	
809	175007	n/a	0	0	n/a	N	0	0010	1088	468	205	3.91	1.16	36372	884	n/a	21382	1088	n/a	396	1088	n/a	62	1088	n/a	
810	175074	n/a	0	0	n/a	N	0	1010	1469	595	231	4.35	1.50	17694	1244	n/a	8754	1456	n/a	180	1416	n/a	54	1468	n/a	
819	176555	n/a	0	0	n/a	N	0	1010	1544	578	272	5.00	1.47	16496	1124	n/a	13006	1544	n/a	226	1504	n/a	61	1544	n/a	
826	178243	n/a	0	0	n/a	N	0	1010	1275	713	262	4.83	1.40	26427	1132	n/a	11050	1272	n/a	204	1244	n/a	60	1272	n/a	
834	180007	n/a	0	0	n/a	N	0	1010	1374	682	272	4.96	1.51	21060	1188	n/a	12500	1372	n/a	209	1356	n/a	56	1372	n/a	
836	180064	n/a	0	0	n/a	N	0	1010	2411	2911	662	12.1	3.38	65535	2384	n/a	23615	2408	n/a	485	2360	n/a	91	2408	n/a	
842	181382	n/a	0	0	n/a	N	0	1010	1363	1372	416	7.49	1.78	65535	1308	n/a	27801	1360	n/a	502	1332	n/a	77	1360	n/a	
858	184808	n/a	0	0	n/a	N	0	1010	1442	883	342	5.93	1.57	24066	1296	n/a	11754	1440	n/a	234	1356	n/a	56	1440	n/a	
878	189414	n/a	0	0	n/a	N	0	1010	1376	503	242	4.42	1.37	15085	1108	n/a	10028	1376	n/a	180	1328	n/a	53	1376	n/a	
879	189515	n/a	0	0	n/a	N	0	0010	965	667	295	5.24	1.21	31673	892	n/a	34465	964	n/a	606	952	n/a	76	964	n/a	
881	189736	n/a	0	0	n/a	N	0	0010	1240	468	153	3.27	1.29	15761	876	n/a	7892	1240	n/a	153	1208	n/a	63	1240	n/a	
895	192121	n/a	0	0	n/a	N	0	1010	1186	595	252	4.66	1.28	52199	996	n/a	31614	1180	n/a	528	1156	n/a	79	1184	n/a	
898	192336	n/a	0	0	n/a	N	0	1010	1419	1072	594	9.56	1.67	42180	1344	n/a	27804	1416	n/a	465	1364	n/a	71	1416	n/a	
904	192986	n/a	0	0	n/a	N	0	0010	846	632	256	4.66	1.08	53195	796	n/a	23840	844	n/a	437	836	n/a	73	844	n/a	
